id,takeout,delivery,outdoor_seating,drive_thru,accesibility,alcohol,dietary_restrictions,catering,counter_service,good_for_kids,wi_fi,credit_card,groups,accept_reservation,rating
eO5Cy7FCz4Uya8MWIOW58w,1,0,0,0,1,0,0,0,0,1,0,1,1,0,4
13rO3sjY4aYCbV6BHciyVw,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4
UpWz3x_F0weePIGDAstc1Q,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2
SxyKh33vZAUevgqQ5CYGtA,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3
EDr-EcPu7T_Rf6m12VchOg,1,1,1,0,0,0,0,0,0,1,1,1,0,0,4.5
XY-KC1WjJznzlqbvYAvjVw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1
BVywLa6Iu3_AvXsFm2iYbQ,1,0,1,1,0,0,0,0,0,1,1,1,1,0,3.5
OetKsgbBp_slqg2VIKzxxg,1,0,1,0,0,0,0,1,0,1,1,1,0,0,3
QyMpPd5eJCZLzuj-v-sLYQ,1,0,0,0,1,0,0,0,0,1,1,1,1,0,5
5u3or_OC0rCoSRNcnVeQmg,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2.5
YRXh29U8FiZt8n-5fe-wuA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
ECuUcvej30opqGe0wutWjg,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2.5
0_d1C8b4cNhv0ntgnYzm9w,1,0,1,0,1,0,0,1,0,1,0,1,1,1,4
yFpOyYTVc2p2I-vNxe4nQw,1,1,1,0,0,0,0,1,0,1,1,1,0,1,4.5
1KJ-RZPlWo_wLA_VJpSR-A,1,1,0,0,1,0,0,1,0,1,1,1,1,0,4
NUzUOzkNS1mTJavkVVcdVg,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1.5
U51t81GzCh_TmnWx_bxbsA,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4
1eA4MNI8k_I7fGSl56nveQ,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4.5
gGjjMoU0zGstBWI0pz60gQ,1,1,0,0,0,0,0,0,0,1,1,1,0,0,3.5
t_n6iMoQh3tLIULRTDfzYA,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
BE3ZBTVTvM0-Y12i-pk2WA,1,1,1,1,1,0,0,0,0,1,0,1,1,0,3
VJhcClwdSB0N8mS_DDjYAw,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
OHBBeHXOnqYM6O9a6trpag,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3.5
D_ze8oskRFw1riLnSuz4oQ,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3
ippBb9s-n0O0-MSl495sbA,1,1,1,0,1,0,0,0,0,1,1,1,0,0,4
hWjkjoeYKHEUguNXECbQSQ,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1.5
5o9eYeT8upSX-K6ftTVz9A,1,1,0,0,0,0,0,1,0,1,0,1,1,0,4
BYKnHEpYaLaUJRREJitOfQ,1,1,0,0,0,0,0,0,0,1,1,1,0,0,3.5
kleZVTJGP0gbffmAW-IQYw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4
7kfDejB49x7MVbeffykoDw,0,0,1,0,0,0,0,0,0,1,0,1,1,0,3
WQfme88jS02gPu3Z6bmn3A,1,1,1,0,0,0,0,1,0,1,0,0,1,0,4.5
3Pqty1-63IKvALcVgHWVZQ,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
lvy7KZ_2FpxLgvsqlADqew,1,1,1,0,0,0,0,0,0,1,1,1,0,0,3
MUTZwuWLPxrf1i-JR4PJ7Q,1,1,1,0,1,0,0,1,0,1,1,1,1,1,4
_t5JZRB6-bvtX2XsLMidAg,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3.5
r5TrH8oLwfUcniIwf1m7sQ,1,0,1,1,1,0,0,0,0,1,0,1,1,0,3.5
Sr0MtMVsXpYu8-PTJDg44w,1,0,1,0,0,0,0,1,0,1,1,1,1,0,3
3aCIpZgIeDwB1uQBAaPbKQ,1,0,1,0,1,0,0,0,0,1,1,1,1,0,4.5
s-qqQbITwg1SYJYpvreAJA,1,0,0,0,0,0,0,1,0,1,1,1,1,0,3
fpPfplmx0-SbJa5rWhASkA,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3.5
cM-Q9zrXR7lZW9e-msxmDw,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2.5
j7YF1Zzk8NZy867szWl_jA,1,1,1,1,0,0,0,0,0,1,0,1,1,0,2.5
Rl0XbZP_8AfNgn4S6WfoQw,1,0,1,0,0,0,0,1,0,1,0,0,0,0,4
nNnpgZ00k6BTqP9W4OAwDg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
2mdQ6nhqreMnkFkSJuY6NA,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2.5
TeVMFL7ZmZy8145Qquc2Tg,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3.5
f3OgQPvMMNaOtCpzrdsiHQ,1,0,1,0,0,0,0,0,0,1,0,1,0,0,3.5
c8kCy8ZwXaOhOgPbFLa4ow,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3.5
_t7HQ3Na-KkEy32XMQWDkw,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2.5
wbv8FpTKrXgg0Y4PMvQg_Q,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4.5
wqohggEOO8Ul4GMWQmIW4Q,1,1,1,1,0,0,0,0,0,1,0,1,1,0,2.5
dzPPxDpiuMrG7Uv7rEJobA,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1
Kk8sIQGaYCA-SQjgDZ8pBw,1,1,0,0,1,0,0,1,0,1,0,1,1,1,4
QM2R4q0SGdFcpQ8y7wTSiw,1,0,1,0,0,0,0,1,0,1,1,0,0,0,4
Q-hf7DKQ7FpLexQm3pABaQ,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2.5
qFwKNXKt2fvCatrLAqDONg,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2
0PuMW9UIcnrpBUx8HemzPA,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4
fAsuGT-qAKwokZCJcUREww,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4
vlGBKK9Ti07MYibNQbTq5g,1,1,1,0,0,0,0,0,0,1,0,0,0,0,4
mtQ5-E0UpwvWFHo5SRQeew,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4
LIVL3r0LDrKl2RwbQ6TY8w,1,1,0,0,0,0,0,1,0,1,1,1,1,0,3.5
0v4dpBY8GN88d0xO4_fuSQ,1,1,1,0,0,0,0,0,0,1,0,1,1,0,2.5
h2DidMy9Q9qyGlQ5xaecMA,1,0,1,0,1,0,0,1,0,1,1,1,1,0,4
Vtapqk11wXlggdP6vkdXPg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
-bOcJEs8imqtSXwG644k1g,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3
2Gik-IBYVBuU3e10pVdkhw,1,1,1,0,0,0,0,1,0,1,1,1,0,0,3.5
Ww9FIzWJTwiN6Vlh_RdoNA,1,1,1,0,0,0,0,1,0,1,0,1,0,0,4.5
m9VBtsGjgcsuePaTlDCz4A,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4
azELoUN_2TS7tHquONdhrA,1,1,0,0,0,0,0,1,0,1,1,1,1,1,4
xPT3oLdV8IjIj6K6wHS35g,1,1,1,0,1,0,0,1,0,1,1,1,1,0,4
ksisjnLbytLO8wlbxPZoCg,1,0,0,0,1,0,0,0,0,1,1,1,1,1,4
DwOhLOd9Say7BXn5iBKxZA,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
kj3Lyh9KooU8GcRBbMDQWQ,1,1,1,0,0,0,0,1,0,1,1,1,1,0,3.5
K2KJKuC1J4U5WS6Y-9ZWRw,1,1,0,0,0,0,0,0,0,1,1,1,1,0,4
xdqIB-PWPv6JUhrGHyKdOg,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.5
pkWYJOmSx9GdKrhUw7t0Iw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3.5
4z-7YMw9_YMszg2oETuKbw,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2
w79qtK0PpeDWrnY7E-uTRg,1,1,0,1,0,0,0,0,0,1,0,1,1,0,3.5
Mm0_9ASJUhxVbjALMaTw6Q,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3.5
7UWUdyMDyfFFaKA7-ga8EQ,1,1,0,0,1,0,0,1,0,1,1,1,1,0,4.5
JCY7xt_G69-MkUV_0aLE6A,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3
YSkSeCmWh5grq4dOrUM7BQ,1,1,0,0,1,0,0,0,0,1,0,1,1,0,3.5
hQFz7_OL1ewAoYpsH3jOkA,1,1,0,1,0,0,0,0,0,1,0,1,0,0,2.5
M8gqtBtaryMw4a5QStE1QQ,1,0,1,0,0,0,0,0,0,1,1,0,1,0,4
yKDGsSArqLx7-5AvQgm6HQ,1,0,0,0,0,0,0,0,0,1,1,0,1,0,4
D_Jl1rJ2LgxGKL8uXTGGsw,1,1,1,1,0,0,0,0,0,1,0,1,0,0,3
AefQvASk_wyVDDXIlVoWKQ,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4.5
fEutjECNiZAB31uKCzC4EQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4
V1qJpq0kxHspo7HqGHsWgg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
AMHmpd6DIEAwnq7RThmxRg,1,1,0,1,0,0,0,0,0,1,1,1,1,0,3.5
uCRPdTi_PzmVEucd5SVIGQ,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4.5
5n9LmVHeAFsfWJv520et0w,1,1,0,0,0,0,0,1,0,1,0,1,0,0,4
-4HTX6yWNuRJusCTezaUnQ,1,1,1,0,0,0,0,1,0,1,0,0,0,0,4.5
8QqnRpM-QxGsjDNuu0E57A,0,0,0,0,0,0,0,1,0,1,0,1,0,0,5
2Ec7JLAHcJo4Aj2yvqfkiA,1,0,1,0,1,0,0,0,0,1,1,1,1,0,4
1mHwt5rp9aKqUcFsNTBVVQ,1,1,0,0,0,0,0,0,0,1,0,1,1,1,3
o6jgjerPGnQQUUJZtqPwWQ,1,1,0,0,0,0,0,0,0,1,1,1,1,1,2
i943AcReAf5-1OjVOZdPSg,1,1,0,0,1,0,0,0,0,1,0,1,1,1,4.5
dNOGGjf7phAt83pvT-0CBQ,1,1,1,0,0,0,0,1,0,1,1,1,1,0,4
VvFB4iY4S4BmyIiCFvFPpg,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3.5
RJp_TR9TOfq1egMAnCR2gw,1,0,0,0,0,0,0,0,0,1,1,1,1,0,4
WFzJZ0E1NeDzUQSdkWnrpg,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1.5
9tmPbiNe3gntWrjmfJo4Bw,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
2N-r5ne3I6rcVyJRcinZdg,1,1,1,0,0,0,0,1,0,1,0,1,1,0,3
OyPQNwQtCuYkFuV3FlsnnA,1,1,1,0,1,0,0,1,0,1,1,1,0,0,2.5
zWwGjQlUEiLS7hCXDkBGzg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
kOyiJjZiXLxYFZdeawdHxg,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4
ikLPjEsnY-NqlLJVBpEGUg,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
KeVdQN5DRDdY16kOt4XcRA,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3
YWEMrVBlsBepw39EMJhz7g,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2.5
WGi0TF5ne7mRaP1EFW6NDA,1,0,1,0,0,0,0,1,0,1,0,1,1,0,2.5
tARGnkAmgliIesQLh8tpBw,1,1,1,0,0,0,0,1,0,1,1,1,0,0,3.5
S8cEYPmeIpb2q6AWF9Tn5g,1,0,0,0,0,0,0,1,0,1,0,1,0,0,3
H02FqKUcGXgZ8I-gI4CClw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3.5
PmpuUEFKQSmAuSxq0SFMqw,1,1,1,0,0,0,0,0,0,1,1,0,1,0,4.5
PyB2SdLq41Mt3-79Wv_bMw,1,1,1,0,1,0,0,0,0,1,1,0,1,1,4
7QbVpafmlsaGX1BRxsmc5Q,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2.5
HJeIipu9B4n3eD0bJy0zEw,1,1,1,0,0,0,0,1,0,1,0,1,1,0,3
n_UrYjNafyzDCRcwiugnJA,1,1,0,0,1,0,0,1,0,1,0,1,1,0,4.5
OYVi3zOJQz5Vjfh9wPEdzg,1,1,1,0,0,0,0,1,0,1,1,1,1,0,3.5
wxcF9753WasO4L2U0zVTzA,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3
MY_uQiDTBkNoDD_c1r4TIg,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.5
40N6HwvUOiRvvdOfMX7wXQ,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1
p2yZcS_C-TjlEUXrLQzFrg,1,1,1,0,1,0,0,1,0,1,1,1,0,1,4.5
yTUs87Pmkkd8X_0legVSWg,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.5
isWVCH1tog0Zq9CrPTgwmA,1,0,0,0,1,0,0,1,0,1,0,1,1,0,4.5
XMGNjPd2qo6Lo1mXW8OlGA,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3
w5bWPohacDr3Wzqu17M1cQ,1,1,1,0,0,0,0,1,0,1,0,1,1,1,4
jBpFv9rp7T5I7h4Nt3kTuA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.5
ovidzHT7tgT7QWwIRLYV9g,1,0,1,0,0,0,0,0,0,1,0,0,1,0,3.5
Fd-CY5oUjewSTawi-O5Bqw,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.5
qSMK9NZ27agsM2ARkxQmXw,1,1,1,0,0,0,0,1,0,1,0,1,1,0,3.5
OQQEhFY3Nvb5_jkmcQQDyw,1,1,0,0,0,0,0,1,0,1,1,1,1,0,3
cn0waiSDKTmhZOpbBp4zwA,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2.5
BQUsaSqj4Fs1KZpPWZjaSA,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3
RnXY_QwbE7hDckX_w5HkAw,1,1,0,0,0,0,0,1,0,1,0,1,0,0,4
r8xPU4YrXlidnfQjje2HqA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.5
DZJcEkAfzdpd_ADB2yFr5w,1,1,0,0,1,0,0,1,0,1,1,1,1,0,3
Z3QKriJ_9J8gIy8C4QzaIw,1,1,0,0,0,0,0,0,0,1,1,1,1,0,2.5
5GgCRUSQ4_ejE8YpjDYuEQ,1,1,1,0,1,0,0,1,0,1,1,1,0,0,5
EyYhWr8wLlJL4LS4EsW8iA,1,1,1,1,0,0,0,0,0,1,0,1,1,0,2.5
Pq-40zA90KNO_GK54EnuuA,1,0,0,0,0,0,0,1,0,1,0,1,1,1,4
-7CqBmK0zxwyjEqa3LBVSw,1,1,1,1,0,0,0,0,0,1,1,1,1,0,2.5
L617WGpANJZW8orvCdOO1w,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1.5
bIOMKoU4Wm4WKcSoOYiJ8Q,1,0,0,0,0,0,0,1,0,1,0,1,1,1,4
nWecZrhDuoS8XpSABpd6nA,1,1,0,1,0,0,0,0,0,1,0,1,1,0,2
UIxL3xxpmJ6LiOMdqbqFTw,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1.5
R-w5jNoaHSMlq2V9gHPAlQ,1,1,0,0,0,0,0,1,0,1,1,1,1,1,2.5
TfoeIbCxEygLqgXIp4rzjQ,1,0,0,0,0,0,0,1,0,1,0,1,1,0,3.5
ZXhxxmJ1TAAcTa2Zksfpnw,1,1,0,0,0,0,0,1,0,1,1,1,1,0,4
fb0Ct56GcSRWQJ2bMXdZAg,1,0,0,0,0,0,0,1,0,1,0,1,1,0,2.5
D3se5JzK_90jCX6i7UqNUg,1,1,0,0,0,0,0,1,0,1,0,1,1,1,3.5
Lkkhtz6wWm2XSz1pysoJQg,1,1,0,1,0,0,0,1,0,1,1,1,1,0,2.5
p4cIEx3GrI4R1OYbMjiGBg,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2
lMQVZQDBNd2NeH5cIjsUyg,1,1,0,0,0,0,0,1,0,1,1,0,1,0,3.5
tw_PmFjjCyg0t8Ek_kQz0Q,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4.5
gQLrd3TFyLbxyMmr8mP-IQ,1,1,0,0,0,0,0,1,0,1,0,1,0,0,4
1kKmTmnfDeycQRcYJA-5Zw,1,1,1,1,0,0,0,1,0,1,0,1,1,0,2
8xiinKmMW_vR_kxlg3QC7Q,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3
mslLXuyoz7zWWuZP_7_6Nw,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3.5
2F9HUYrY0jGDwYzBWO_ljg,1,0,0,0,0,0,0,1,0,1,0,1,0,0,5
vXYQsKXJ0OEpoX_SK-90Cw,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
1-fNb0DyGtCuD4qg2uA7bQ,1,1,0,0,0,0,0,1,0,1,1,1,1,0,2.5
g0zQcaECU-GMJG_3Otu9lQ,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3
GblEHCsNUdgKm4wmtNR5gQ,1,0,1,0,0,0,0,0,0,1,0,1,1,0,4
b20yKgtw1Hre6LcBF_05RA,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3
Ybb1739zfXNm3ZZwa8c6Xg,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1.5
At5B9uJSVkFw7pqvUMhyRg,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1.5
wonHZWFcekpuzJUPsec8ng,1,1,0,0,0,0,0,0,0,1,0,1,0,0,2
lKCEFd8Z7tZiBiLT2J741g,1,0,1,0,0,0,0,0,0,1,1,1,1,0,4.5
Ea9y3T9wBI6n2zVft-dxlQ,1,1,0,0,0,0,0,0,0,1,0,1,0,0,4
Oiwll1QEUAKhnvex5HePfQ,1,1,0,0,0,0,0,1,0,1,1,1,1,0,4.5
PkzH56GHMq0t-sNes-rHdQ,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4.5
rTX-_npGo8Ej5EVZsLcqJQ,1,1,0,0,1,0,0,1,0,1,1,1,1,0,5
GgeG_zmrC9CTx_xg2FnRpw,1,1,0,0,1,0,0,0,0,1,0,1,1,0,3
5c_jYz4IolgGdrJLabSTew,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
pLAPm1JgHI-we3-NwiwXcA,1,1,1,0,0,0,0,0,0,1,0,1,1,0,4.5
UYBnekXmEw4kWSnxULgaOw,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4.5
4XQW4G6j-iwJvpyHxzNWiw,0,1,0,0,0,0,0,0,0,1,0,1,1,0,2
FiuDcQfzAX3bqtvQqRBtOw,1,1,1,0,0,0,0,1,0,1,1,1,1,0,3.5
EVLnawtBtrt3Tz4Luoo9bQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2
3c7UBeTh9A-VfRCyQ5GyCA,1,1,0,0,0,0,0,1,0,1,0,0,1,0,3
cjg_d3DimSlqzA3LrL4KuA,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4
SRi09Oz23ob1LGDudhUoQQ,1,1,1,0,1,0,0,1,0,1,1,1,1,1,4.5
3HTWEDoZjRm3kYxT1nZ6_w,1,1,1,0,0,0,0,1,0,1,0,1,1,1,3.5
vfz5L-D1cYfAAEMtMnQ1XA,1,1,0,1,1,0,0,1,0,1,0,1,1,0,4
Nc3pZtZPOI57-wv9YYqkUQ,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3.5
Yn6YpvotFLYofHSHEqwOiw,1,1,1,0,0,0,0,1,0,1,0,1,0,0,3
EdHIVOZdKEnSWfMH4m8VuA,1,0,0,1,1,0,0,1,0,1,1,1,1,0,3
AawRT7FMzXfMd0HwYvb57Q,1,1,1,0,0,0,0,0,0,1,0,1,1,0,3.5
-O-j-LQ4yNAjQRRT37Xjow,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.5
PcKIZ6fLAotqX8JgmR-k0w,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2.5
gcjziNbsRYMfdcbOuCCufw,0,0,1,0,0,0,0,0,0,1,0,1,0,1,3.5
KQjND7KiZi3Bspb3CvhHzQ,1,1,1,1,0,0,0,1,0,1,1,1,1,0,2
OSjSbJEyIkey6tcTgL9y3Q,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.5
dBRPk7CLpR2gIBQveFEYDg,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2.5
5RobApbIYpB4vA19yWORwA,1,0,0,1,0,0,0,0,0,1,0,1,1,0,2.5
gERx_PW1-hjWR_UCsTMH1g,1,1,0,0,0,0,0,1,0,1,1,1,0,0,4.5
uVntIsdb-gMdmrCY7bvnBw,1,0,1,0,0,0,0,1,0,1,0,1,1,0,3
-Bhoyo7LL97tgt9Hze0Saw,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4.5
U61GVlMhdnMPri2NJXHayQ,1,1,0,0,0,0,0,1,0,1,0,1,1,1,4
kLTGgiQC1PyK1bOIMgyo2w,1,0,0,0,1,0,0,0,0,1,0,1,0,0,4.5
kei6KHKxuNF1nlm7akQA-Q,1,0,0,0,0,0,0,0,0,1,0,1,1,1,4
Vohoumdv4RY0F0mQZNAq2Q,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1
3wgypcF1yQJSQYqgFkNLpQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
VDALc3reT_hkzf-wch2rjQ,1,1,0,0,0,0,0,0,0,1,0,1,0,0,3.5
xX4W1LZAqEYUGGvTfhEPag,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4.5
qx4ZS5QJWZEZ7aDTCwopnw,1,1,0,0,1,0,0,0,0,1,0,1,0,0,4
Q_9SKtWC_nrYXF1ZKW1zPg,1,1,0,1,1,0,0,1,0,1,0,1,1,0,4
iuQlscgeor7lvRByKiaeiA,1,0,1,0,1,0,0,1,0,1,1,1,1,1,3.5
3CFIqnjp0spaQzLfJfA-6Q,1,0,0,0,0,0,0,0,0,1,0,1,1,0,3
pe4nl6zFDnoYx9ZaMOl-3w,1,1,0,0,0,0,0,1,0,1,0,1,1,0,2.5
kwVjYNAJkuUr3Kf9v60XyA,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2
QnHd7ZdlpLDl5BqEFeiIBg,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2
9rjYYWTMZj2LzDuBl9rKEQ,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
_g8sUJqELybsK9yfuxSdig,1,0,1,0,0,0,0,1,0,1,0,0,1,0,4.5
IJ0Z9VIHHw2NEqJdmGHIhg,1,1,0,0,0,0,0,1,0,1,1,1,1,0,4
W3Ia-9ABbxo1toBDZFRaLw,1,1,0,1,0,0,0,0,0,1,1,1,1,0,2
a4zQZQ3Wyez3YMyjWH9sYQ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2.5
Q5jjv62ck52e9A8mPY3SPw,1,1,0,0,0,0,0,0,0,1,1,1,1,0,3
ws6TIgXXA-5RSHRrMBEktA,1,1,0,0,1,0,0,1,0,1,0,1,1,1,4.5
BRl-KarobZBNuCvhz5RWKg,1,1,0,0,0,0,0,1,0,1,1,1,1,1,4.5
iszGCfv6-ojQ8NgfauR9NA,1,0,1,0,0,0,0,1,0,1,0,0,1,0,4.5
mf7M1IxaoCRoM4-jJsyblQ,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1.5
KRtjdmxGZ__DMTNjBa95lg,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
zf10JmXNZFljGl3IgWW-Lg,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3
R6P3KSFafpKz6bEtHsWz1A,1,1,0,0,0,0,0,0,0,1,0,1,1,0,4
WQx928GOxEAIbKWP8GWPuw,1,1,0,0,0,0,0,1,0,1,1,1,1,0,2
Ac-GCqvCvaSo7uHv75OnOw,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4
k127WqCA38YQ4OU5AjaH4g,1,1,0,0,0,0,0,0,0,1,0,1,1,1,4
1CtbqEAXpI4AXvRrqa_eeA,1,0,0,0,0,0,0,1,0,1,0,1,1,0,4
2Q5gjf_K68145UdUyKGAaw,1,0,1,0,0,0,0,0,0,1,1,1,1,0,4.5
C9IDOym5ajflnvJcp1-p4w,1,0,1,0,1,0,0,0,0,1,0,1,1,0,4.5
4bNFWpQtS5PtfjXuxTc-GQ,1,1,0,0,1,0,0,1,0,1,1,1,0,0,5
wcU0SRU8SzUUC7JtfQY1Dw,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2.5
mzcC8OPdnkKbfimmvqedOg,1,0,1,0,0,0,0,0,0,1,1,1,1,1,3.5
fhoqmnw5sXzj91-7yBW0Kw,1,0,1,0,0,0,0,1,0,1,1,1,0,1,3
WssWFbV1lZJcR3NjDoBWsw,1,0,0,0,0,0,0,1,0,1,0,1,0,0,5
hwRGsA-nW5Hi9LTApwA5RA,1,1,0,0,0,0,0,1,0,1,0,0,0,0,2.5
BGVE8k_zp_duyW-Ij7pTdg,1,1,1,0,0,0,0,1,0,1,1,1,1,1,3.5
QoxQ8YBppreNDud1TVzR6Q,1,0,0,0,0,0,0,0,0,1,0,1,1,0,4
mumrJjurozeNO1lqcUBcMw,1,1,1,0,0,0,0,1,0,1,0,1,1,1,3.5
If7JNzXZB0S5JMG_kFNg5g,1,1,0,0,0,0,0,0,0,1,1,1,0,0,3.5
6d8r0tU2tHCKUEq111SZPA,1,1,0,0,1,0,0,1,0,1,1,1,1,1,3
AFa-8q1yIIk60u9cJDss7g,1,0,0,0,1,0,0,0,0,1,0,1,1,0,4
8zaercyYIECy4ySW6iIUhw,1,1,0,0,0,0,0,1,0,1,0,1,1,0,4
LRr-aw58xVMkUu0OSL_BpQ,1,0,1,0,1,0,0,0,0,1,0,1,0,0,4.5
Y2xl_MVw5KV4Gl5TLsg6-w,1,1,0,0,1,0,0,1,0,1,1,1,0,0,3
QoezRbYQncpRqyrLH6Iqjg,1,1,1,0,1,0,0,1,0,1,1,1,1,0,4.5
4IvQU16RBKuLtpgx8yLqmQ,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4.5
dQloSVeOD0LRpmPhShsuJw,1,1,1,0,1,0,0,1,0,1,0,1,1,0,4.5
yoEClCn1kYPSYsPntWFleQ,1,1,0,0,0,0,0,1,0,1,0,1,1,0,3.5
oE9YaCyA6-tksWB1hUrLWw,1,1,1,1,0,0,0,1,0,1,0,1,1,0,2.5
M3XidaggiVRg2g0miuBn-g,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3
VzFmt8MyzuP482X6ITJIlQ,1,1,0,1,0,0,0,1,0,1,0,1,1,0,2
KY6iEd_Wl44VVG297I7xuA,1,1,1,1,0,0,0,0,0,1,1,0,1,0,3.5
fcGexL5VH5G2Xw0tRj9uOQ,1,1,1,0,0,0,0,1,0,1,0,1,1,1,3.5
mDk6Hzwjl1EOmHUlZeN3iA,1,1,1,0,0,0,0,1,0,1,1,1,1,0,3
6RcZCkd_DOGQmpl1Q5FZ7Q,1,1,0,0,0,0,0,0,0,1,0,1,1,0,2
kBt6_fX1pZzizIMXDtD7og,1,0,0,0,0,0,0,0,0,1,0,1,1,0,2.5
